,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
306,2020-11-02,18,16,20,40,0,0,0,165,10,3.29407067278898,5.701754385964912
307,2020-11-03,8,7,0,0,0,0,51,421,8,8.404871231782792,4.824561403508771
308,2020-11-04,15,0,16,20,0,0,0,839,15,16.749850269514873,7.894736842105263
309,2020-11-05,11,0,0,20,23,0,0,671,19,13.395887402675186,9.649122807017543
310,2020-11-06,12,28,0,22,25,0,100,0,0,0.0,1.3157894736842104
311,2020-11-07,9,32,20,0,0,0,0,1324,15,26.43242164104612,7.894736842105263
312,2020-11-08,13,8,20,13,44,0,0,270,3,5.390297464563785,2.631578947368421
313,2020-11-09,10,0,17,0,37,0,0,305,19,6.0890397284887205,9.649122807017543
314,2020-11-10,9,21,0,11,12,0,0,802,6,16.0111798762228,3.947368421052631
315,2020-11-11,12,7,0,11,0,0,0,715,5,14.274306248752247,3.5087719298245608
316,2020-11-12,20,21,0,11,0,0,0,603,26,12.038331004192454,12.719298245614034
317,2020-11-13,10,15,18,24,0,0,0,507,2,10.121780794569775,2.1929824561403506
318,2020-11-14,7,8,20,0,29,0,0,569,10,11.35955280495109,5.701754385964912
319,2020-11-15,1,0,0,0,0,0,0,168,4,3.3539628668396886,3.070175438596491
320,2020-11-16,17,18,0,0,11,0,0,219,2,4.372130165701737,2.1929824561403506
321,2020-11-17,15,20,0,21,12,0,0,906,24,18.087442603314035,11.842105263157894
322,2020-11-18,19,20,0,0,12,76,0,703,5,14.034737472549413,3.5087719298245608
323,2020-11-19,11,13,17,42,0,0,0,957,13,19.105609902176084,7.017543859649122
324,2020-11-20,14,24,0,50,0,0,0,740,20,14.773407865841486,10.087719298245613
325,2020-11-21,14,16,0,25,0,0,0,488,10,9.742463565581954,5.701754385964912
326,2020-11-22,9,8,0,0,29,0,0,131,8,2.6152924735476146,4.824561403508771
327,2020-11-23,16,7,17,22,13,0,0,303,18,6.049111599121582,9.210526315789473
328,2020-11-24,8,6,0,31,0,0,0,799,21,15.951287682172092,10.526315789473683
329,2020-11-25,11,25,0,10,11,0,0,719,8,14.354162507486524,4.824561403508771
330,2020-11-26,14,20,0,32,12,0,0,916,30,18.28708325014973,14.473684210526315
331,2020-11-27,19,7,0,22,0,0,0,928,13,18.526652026352565,7.017543859649122
332,2020-11-28,11,8,0,0,29,0,0,658,7,13.136354561788782,4.385964912280701
333,2020-11-29,11,24,0,12,28,0,0,191,9,3.813136354561789,5.263157894736842
334,2020-11-30,12,20,16,31,12,0,0,209,9,4.172489518866041,5.263157894736842
335,2020-12-01,13,26,0,31,0,0,0,1065,2,21.2617288880016,2.1929824561403506
336,2020-12-02,16,32,0,21,11,0,0,698,16,13.934917149131564,8.333333333333332
337,2020-12-03,13,19,16,11,0,0,0,879,20,17.548412856857656,10.087719298245613
338,2020-12-04,11,35,0,0,13,0,0,789,4,15.751647035336395,3.070175438596491
339,2020-12-05,17,16,20,26,15,0,0,706,10,14.09462966660012,5.701754385964912
340,2020-12-06,11,0,42,0,0,0,0,331,5,6.60810541026153,3.5087719298245608
341,2020-12-07,10,21,0,0,0,0,0,207,13,4.132561389498902,7.017543859649122
342,2020-12-08,23,15,0,0,13,0,0,955,5,19.065681772808944,3.5087719298245608
343,2020-12-09,21,20,0,32,74,79,0,438,3,8.744260331403474,2.631578947368421
344,2020-12-10,21,7,0,0,25,0,0,821,6,16.39049710521062,3.947368421052631
345,2020-12-11,18,7,0,23,13,0,0,843,9,16.82970652824915,5.263157894736842
346,2020-12-12,25,33,20,13,15,0,0,342,11,6.827710121780795,6.140350877192982
347,2020-12-13,16,16,20,13,15,0,0,554,3,11.060091834697545,2.631578947368421
348,2020-12-14,25,14,0,22,13,0,50,451,10,9.003793172289878,5.701754385964912
349,2020-12-15,24,0,34,11,13,0,0,651,15,12.996606109003794,7.894736842105263
350,2020-12-16,17,20,0,34,12,0,0,988,10,19.72449590736674,5.701754385964912
351,2020-12-17,27,0,51,22,0,0,0,894,13,17.8478738271112,7.017543859649122
352,2020-12-18,19,0,0,48,14,0,0,1156,13,23.078458774206428,7.017543859649122
353,2020-12-19,26,17,0,0,0,0,62,706,14,14.09462966660012,7.456140350877193
354,2020-12-20,15,16,0,13,0,98,60,302,9,6.029147534438012,5.263157894736842
355,2020-12-21,27,23,0,36,0,0,0,351,9,7.007386703932921,5.263157894736842
356,2020-12-22,33,23,19,62,57,0,56,1217,17,24.296266719904175,8.771929824561402
357,2020-12-23,46,8,20,25,0,0,0,862,22,17.209023757236974,10.964912280701753
358,2020-12-24,47,49,48,15,18,0,0,999,18,19.944100618886008,9.210526315789473
359,2020-12-25,33,82,0,19,21,0,0,401,10,8.0055899381114,5.701754385964912
360,2020-12-26,48,35,0,41,16,0,0,201,12,4.012777001397485,6.578947368421052
361,2020-12-27,32,24,20,39,14,0,0,429,17,8.564583749251348,8.771929824561402
362,2020-12-28,53,15,19,48,0,0,0,318,16,6.348572569375126,8.333333333333332
363,2020-12-29,58,23,19,12,28,90,0,1447,26,28.888001597125175,12.719298245614034
364,2020-12-30,52,49,20,79,59,0,59,1369,26,27.33080455180675,12.719298245614034
