,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
141,2020-05-21,45,7,65.0,11.0,33.0,0.0,0.0,1663,59,33.200239568776205,27.19298245614035
142,2020-05-22,59,8,49.0,34.0,0.0,0.0,0.0,1671,49,33.35995208624476,22.807017543859647
143,2020-05-23,47,11,18.0,12.0,35.0,0.0,0.0,1764,75,35.216610101816734,34.21052631578947
144,2020-05-24,44,7,20.0,14.0,0.0,0.0,0.0,1065,14,21.2617288880016,7.456140350877193
145,2020-05-25,62,9,16.0,33.0,32.0,0.0,0.0,415,23,8.285086843681373,11.403508771929824
146,2020-05-26,50,9,32.0,22.0,0.0,0.0,0.0,1667,71,33.280095827510486,32.45614035087719
147,2020-05-27,34,7,16.0,0.0,32.0,0.0,0.0,1559,39,31.123976841684968,18.421052631578945
148,2020-05-28,54,13,0.0,11.0,32.0,25.0,0.0,2638,73,52.66520263525654,33.333333333333336
149,2020-05-29,44,18,33.0,11.0,0.0,0.0,0.0,2763,47,55.16071072070274,21.929824561403507
150,2020-05-30,67,10,77.0,27.0,13.0,0.0,0.0,1651,36,32.96067079257337,17.105263157894736
151,2020-05-31,47,7,0.0,14.0,0.0,30.0,0.0,818,5,16.330604911159913,3.5087719298245608
152,2020-06-01,38,9,16.0,0.0,0.0,0.0,0.0,396,19,7.905769614693552,9.649122807017543
153,2020-06-02,42,6,32.0,11.0,0.0,24.0,0.0,1421,31,28.368935915352367,14.912280701754385
154,2020-06-03,36,5,45.0,31.0,0.0,0.0,0.0,1152,36,22.99860251547215,17.105263157894736
155,2020-06-04,39,13,15.0,10.0,20.0,0.0,0.0,2126,20,42.44360151726892,10.087719298245613
156,2020-06-05,39,5,31.0,0.0,0.0,0.0,0.0,1193,41,23.817129167498504,19.298245614035086
157,2020-06-06,59,11,20.0,27.0,13.0,0.0,0.0,1119,33,22.339788380914356,15.789473684210526
158,2020-06-07,53,10,21.0,29.0,14.0,0.0,0.0,484,18,9.662607306847676,9.210526315789473
159,2020-06-08,49,8,0.0,32.0,10.0,0.0,0.0,548,21,10.940307446596128,10.526315789473683
160,2020-06-09,51,7,0.0,21.0,0.0,0.0,0.0,1417,44,28.28907965661809,20.614035087719294
161,2020-06-10,39,6,0.0,0.0,0.0,0.0,0.0,1615,48,32.24196446396486,22.368421052631575
162,2020-06-11,33,4,19.0,26.0,0.0,0.0,0.0,1140,37,22.759033739269316,17.543859649122805
163,2020-06-12,29,7,18.0,0.0,0.0,0.0,0.0,1122,29,22.399680574965064,14.035087719298245
164,2020-06-13,42,6,0.0,28.0,0.0,0.0,0.0,915,36,18.26711918546616,17.105263157894736
165,2020-06-14,31,9,21.0,30.0,28.0,0.0,26.0,480,27,9.582751048113396,13.157894736842104
166,2020-06-15,32,6,0.0,0.0,11.0,0.0,0.0,271,20,5.4102615292473555,10.087719298245613
167,2020-06-16,41,4,16.0,22.0,10.0,0.0,0.0,1241,38,24.775404272309842,17.982456140350873
168,2020-06-17,33,6,16.0,22.0,11.0,0.0,0.0,1529,29,30.52505490117788,14.035087719298245
169,2020-06-18,33,4,0.0,22.0,0.0,0.0,0.0,789,26,15.751647035336395,12.719298245614034
170,2020-06-19,29,7,0.0,12.0,23.0,0.0,0.0,1005,19,20.063885006987423,9.649122807017543
171,2020-06-20,32,3,62.0,14.0,0.0,0.0,0.0,1238,26,24.715512078259135,12.719298245614034
172,2020-06-21,50,7,0.0,0.0,0.0,0.0,0.0,511,7,10.201637053304053,4.385964912280701
